# Output of 'KaSim' '-i' './SA_km2__FREE__/level1/model_level01_km2__FREE__.kappa' '-d' './SA_km2__FREE__/level1' '-l' '660' '-p' '10' '-syntax' '3' '--no-log' -seed 828262905
# "uuid" : "940366454"
"[T]","Ltot","freeL","Rtot","RLbonds","pR"
0.,0,0,1000,0,0
10.,0,0,1000,0,126
20.,0,0,1000,0,122
30.,0,0,1000,0,140
40.,0,0,1000,0,126
50.,0,0,1000,0,130
60.,0,0,1000,0,121
70.,0,0,1000,0,119
80.,0,0,1000,0,131
90.,0,0,1000,0,141
100.,0,0,1000,0,115
110.,0,0,1000,0,121
120.,0,0,1000,0,111
130.,0,0,1000,0,108
140.,0,0,1000,0,115
150.,0,0,1000,0,139
160.,0,0,1000,0,126
170.,0,0,1000,0,116
180.,0,0,1000,0,118
190.,0,0,1000,0,121
200.,0,0,1000,0,125
210.,0,0,1000,0,110
220.,0,0,1000,0,105
230.,0,0,1000,0,105
240.,0,0,1000,0,114
250.,0,0,1000,0,102
260.,0,0,1000,0,134
270.,0,0,1000,0,136
280.,0,0,1000,0,117
290.,0,0,1000,0,125
300.,0,0,1000,0,137
310.,0,0,1000,0,103
320.,0,0,1000,0,136
330.,0,0,1000,0,115
340.,0,0,1000,0,124
350.,0,0,1000,0,140
360.,0,0,1000,0,123
370.,0,0,1000,0,122
380.,0,0,1000,0,138
390.,0,0,1000,0,124
400.,0,0,1000,0,117
410.,0,0,1000,0,124
420.,0,0,1000,0,131
430.,0,0,1000,0,122
440.,0,0,1000,0,137
450.,0,0,1000,0,116
460.,0,0,1000,0,137
470.,0,0,1000,0,114
480.,0,0,1000,0,127
490.,0,0,1000,0,135
500.,0,0,1000,0,140
510.,0,0,1000,0,144
520.,0,0,1000,0,120
530.,0,0,1000,0,97
540.,0,0,1000,0,130
550.,0,0,1000,0,126
560.,0,0,1000,0,136
570.,0,0,1000,0,139
580.,0,0,1000,0,111
590.,0,0,1000,0,127
600.,0,0,1000,0,119
610.,12647,12101,1000,546,153
620.,12647,12136,1000,511,144
630.,12647,12144,1000,503,137
640.,12647,12177,1000,470,144
650.,12647,12166,1000,481,137
660.,12647,12165,1000,482,153
