		KD1__FREE__	KD1__FREE__	KD1__FREE__	KD1__FREE__	KD1__FREE__	km1__FREE__	km1__FREE__	km1__FREE__	km1__FREE__	K2RT__FREE__	K2RT__FREE__	K2RT__FREE__	km2__FREE__	km2__FREE__	kphos__FREE__
r3	r2	0.1975646300790422	0.2148569085282134	0.20307903552349246	0.19835869124724703	0.19885490526549918	0.030027896662160037	0.032201475076477824	0.02828908758645764	0.028565455242499975	0.06259259323354048	0.05579392990179955	0.056750794486310735	0.09152021911272426	0.09684765817611836	0.003934198725975628
r3	r3	0.0008083901412410167	0.034251609854192136	0.0008102227467515078	0.0008097962924263548	0.0008101022575927555	0.01392394770628403	0.0003899112829066111	0.0003896816449181781	0.00039024193808309454	1.8764346534432113	1.8952211779692778	1.9044932981835954	0.00039412650822465156	0.0003948594087302818	0.0001527317144771688
r3	r4	0.022489707705092347	0.021197892754152	0.021229959625439256	0.02214480912657852	0.02215185021706347	0.0039999800561692665	0.0033590268296916598	0.00337719610086487	0.0033769653795272833	0.08811740551793872	0.08875866620131509	0.08872953919254345	0.005479754726173444	0.00547607072426726	0.00032620597573091906
r3	r5	0.0008004750796653949	0.0354151252212382	0.0008037693712676327	0.0008012162985987681	0.0008025542080637798	0.013983844424231583	0.00033266930945914164	0.0003324375820805011	0.0003332671741168419	2.257161924870413	2.282555799609748	2.2932260322441427	0.00032394088938256477	0.0003247558377592053	0.0002372651963158551
r3	r6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r4	r1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r4	r1_rev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r4	r2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r4	r3	0.0007508366849861234	0.38923747976538164	0.0007538443230964388	0.0007510853008469731	0.0007506659190383952	0.335727036680425	0.0006036620478853011	0.0006015983857474573	0.0006010613989797609	1.9187148510512613	2.1934424893136204	2.2487399080081336	0.0006870598241375974	0.0006866777811860686	0.000163783264094373
r4	r4	1.328730785030055	1.282542639647605	1.1907519844548102	1.3304179987021785	1.330141713570863	0.005782873073712712	0.003618646716760067	0.003607285096203181	0.0036074993759374397	0.04453953415545875	0.046510415663408175	0.046560904961444154	0.005768265517680159	0.005772996383389236	0.0002457424376529395
r4	r5	0.0011200087195207607	0.31955479588685654	0.0011070788316483089	0.0010014634911960404	0.0019968831920536764	0.2650727034172722	0.0008996154816078965	0.0009950602293257367	0.002552962725886515	2.526993535853925	1.804782808724127	2.0839602588321764	0.015364522205324617	0.01617335258840194	0.044133547691553
r4	r6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r5	r1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r5	r1_rev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r5	r2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r5	r3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r5	r4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r5	r5	0.00014734459916892608	0.0008882827824544436	0.00014817632173127438	0.00013914129483219323	0.01179030903628178	0.0002718140173800025	0.00017365121395812624	0.000164464743916649	0.009216373658421994	0.06645559005268845	0.05416645337241713	0.05841469624053016	0.0011252068228937097	0.005364329257949475	0.27972854537980246
r5	r6	0.001569061452074004	0.0017618794204203186	0.0015695761229508793	0.05218110492651403	0.0015870102431101406	0.0017391766552091572	0.001342812465188986	0.04623848554357859	0.001326725166416692	0.07430635644933811	4.746638238293999	0.1898402928644539	0.0762746641884842	0.0004156716046008895	30.95561506630597
r6	r1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r6	r1_rev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r6	r2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r6	r3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r6	r4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r6	r5	0.0014372393295550318	0.0013850236701529123	0.0014378217776873346	0.0013758665731546601	0.05308595634180806	0.0008906884108377315	0.0009011381716222119	0.0008614959765860241	0.019226254840105515	0.010511596756555481	0.006028099511870819	0.05325255529443189	0.0012755341993539104	0.013869643807983549	0.18318902717112084
r6	r6	0.0003036411908811683	0.0013050021374903418	0.0003012467290133915	0.012437107138702065	0.000305824543553423	0.00017716102275899324	0.0001345889907839146	0.014826608995313082	0.00011543864788358531	0.09953189623548307	0.27352723779784716	0.23527945883081242	0.020489083343815977	0.00040552519000314007	1.4517626320745252
