# Output of 'KaSim' '-i' './SA_km2__FREE__/level3/model_level03_km2__FREE__.kappa' '-d' './SA_km2__FREE__/level3' '-l' '660' '-p' '10' '-syntax' '3' '--no-log' -seed 41440488
# "uuid" : "957268950"
"[T]","Ltot","freeL","Rtot","RLbonds","pR"
0.,0,0,1000,0,0
10.,0,0,1000,0,139
20.,0,0,1000,0,107
30.,0,0,1000,0,123
40.,0,0,1000,0,136
50.,0,0,1000,0,133
60.,0,0,1000,0,124
70.,0,0,1000,0,133
80.,0,0,1000,0,132
90.,0,0,1000,0,124
100.,0,0,1000,0,133
110.,0,0,1000,0,124
120.,0,0,1000,0,138
130.,0,0,1000,0,117
140.,0,0,1000,0,117
150.,0,0,1000,0,131
160.,0,0,1000,0,119
170.,0,0,1000,0,130
180.,0,0,1000,0,112
190.,0,0,1000,0,130
200.,0,0,1000,0,121
210.,0,0,1000,0,124
220.,0,0,1000,0,124
230.,0,0,1000,0,133
240.,0,0,1000,0,132
250.,0,0,1000,0,140
260.,0,0,1000,0,118
270.,0,0,1000,0,114
280.,0,0,1000,0,133
290.,0,0,1000,0,126
300.,0,0,1000,0,120
310.,0,0,1000,0,138
320.,0,0,1000,0,129
330.,0,0,1000,0,129
340.,0,0,1000,0,128
350.,0,0,1000,0,125
360.,0,0,1000,0,132
370.,0,0,1000,0,120
380.,0,0,1000,0,125
390.,0,0,1000,0,140
400.,0,0,1000,0,131
410.,0,0,1000,0,107
420.,0,0,1000,0,136
430.,0,0,1000,0,132
440.,0,0,1000,0,128
450.,0,0,1000,0,130
460.,0,0,1000,0,111
470.,0,0,1000,0,126
480.,0,0,1000,0,135
490.,0,0,1000,0,149
500.,0,0,1000,0,109
510.,0,0,1000,0,138
520.,0,0,1000,0,145
530.,0,0,1000,0,111
540.,0,0,1000,0,150
550.,0,0,1000,0,127
560.,0,0,1000,0,128
570.,0,0,1000,0,116
580.,0,0,1000,0,127
590.,0,0,1000,0,120
600.,0,0,1000,0,161
610.,12647,12193,1000,454,142
620.,12647,12178,1000,469,154
630.,12647,12166,1000,481,131
640.,12647,12147,1000,500,150
650.,12647,12185,1000,462,131
660.,12647,12152,1000,495,140
