# Output of 'KaSim' '-i' './SA_km2__FREE__/level7/model_level07_km2__FREE__.kappa' '-d' './SA_km2__FREE__/level7' '-l' '660' '-p' '10' '-syntax' '3' '--no-log' -seed 502503435
# "uuid" : "1038925322"
"[T]","Ltot","freeL","Rtot","RLbonds","pR"
0.,0,0,1000,0,0
10.,0,0,1000,0,109
20.,0,0,1000,0,131
30.,0,0,1000,0,131
40.,0,0,1000,0,131
50.,0,0,1000,0,126
60.,0,0,1000,0,142
70.,0,0,1000,0,135
80.,0,0,1000,0,124
90.,0,0,1000,0,133
100.,0,0,1000,0,145
110.,0,0,1000,0,123
120.,0,0,1000,0,131
130.,0,0,1000,0,117
140.,0,0,1000,0,116
150.,0,0,1000,0,121
160.,0,0,1000,0,129
170.,0,0,1000,0,146
180.,0,0,1000,0,123
190.,0,0,1000,0,137
200.,0,0,1000,0,131
210.,0,0,1000,0,115
220.,0,0,1000,0,110
230.,0,0,1000,0,117
240.,0,0,1000,0,130
250.,0,0,1000,0,123
260.,0,0,1000,0,135
270.,0,0,1000,0,112
280.,0,0,1000,0,154
290.,0,0,1000,0,132
300.,0,0,1000,0,123
310.,0,0,1000,0,119
320.,0,0,1000,0,117
330.,0,0,1000,0,120
340.,0,0,1000,0,125
350.,0,0,1000,0,160
360.,0,0,1000,0,115
370.,0,0,1000,0,139
380.,0,0,1000,0,110
390.,0,0,1000,0,134
400.,0,0,1000,0,136
410.,0,0,1000,0,147
420.,0,0,1000,0,118
430.,0,0,1000,0,127
440.,0,0,1000,0,128
450.,0,0,1000,0,129
460.,0,0,1000,0,125
470.,0,0,1000,0,113
480.,0,0,1000,0,140
490.,0,0,1000,0,124
500.,0,0,1000,0,126
510.,0,0,1000,0,123
520.,0,0,1000,0,118
530.,0,0,1000,0,129
540.,0,0,1000,0,132
550.,0,0,1000,0,146
560.,0,0,1000,0,121
570.,0,0,1000,0,161
580.,0,0,1000,0,114
590.,0,0,1000,0,141
600.,0,0,1000,0,127
610.,12647,12162,1000,485,156
620.,12647,12164,1000,483,138
630.,12647,12163,1000,484,123
640.,12647,12147,1000,500,154
650.,12647,12156,1000,491,143
660.,12647,12180,1000,467,145
