# Output of 'KaSim' '-i' './SA_km2__FREE__/level2/model_level02_km2__FREE__.kappa' '-d' './SA_km2__FREE__/level2' '-l' '660' '-p' '10' '-syntax' '3' '--no-log' -seed 170677950
# "uuid" : "510224668"
"[T]","Ltot","freeL","Rtot","RLbonds","pR"
0.,0,0,1000,0,0
10.,0,0,1000,0,124
20.,0,0,1000,0,128
30.,0,0,1000,0,118
40.,0,0,1000,0,129
50.,0,0,1000,0,119
60.,0,0,1000,0,129
70.,0,0,1000,0,127
80.,0,0,1000,0,124
90.,0,0,1000,0,130
100.,0,0,1000,0,122
110.,0,0,1000,0,133
120.,0,0,1000,0,122
130.,0,0,1000,0,111
140.,0,0,1000,0,109
150.,0,0,1000,0,126
160.,0,0,1000,0,116
170.,0,0,1000,0,118
180.,0,0,1000,0,124
190.,0,0,1000,0,125
200.,0,0,1000,0,131
210.,0,0,1000,0,120
220.,0,0,1000,0,125
230.,0,0,1000,0,127
240.,0,0,1000,0,105
250.,0,0,1000,0,113
260.,0,0,1000,0,129
270.,0,0,1000,0,124
280.,0,0,1000,0,131
290.,0,0,1000,0,129
300.,0,0,1000,0,106
310.,0,0,1000,0,110
320.,0,0,1000,0,114
330.,0,0,1000,0,130
340.,0,0,1000,0,127
350.,0,0,1000,0,107
360.,0,0,1000,0,95
370.,0,0,1000,0,126
380.,0,0,1000,0,104
390.,0,0,1000,0,131
400.,0,0,1000,0,115
410.,0,0,1000,0,132
420.,0,0,1000,0,118
430.,0,0,1000,0,100
440.,0,0,1000,0,146
450.,0,0,1000,0,132
460.,0,0,1000,0,133
470.,0,0,1000,0,132
480.,0,0,1000,0,115
490.,0,0,1000,0,135
500.,0,0,1000,0,137
510.,0,0,1000,0,150
520.,0,0,1000,0,125
530.,0,0,1000,0,118
540.,0,0,1000,0,144
550.,0,0,1000,0,117
560.,0,0,1000,0,120
570.,0,0,1000,0,128
580.,0,0,1000,0,118
590.,0,0,1000,0,132
600.,0,0,1000,0,123
610.,12647,12172,1000,475,164
620.,12647,12166,1000,481,162
630.,12647,12160,1000,487,145
640.,12647,12151,1000,496,129
650.,12647,12166,1000,481,157
660.,12647,12148,1000,499,152
