# Output of 'KaSim' '-i' 'model_level02.kappa' '-l' '660' '-p' '10' '-o' 'model_level02.out.txt' '-syntax' '3' '--no-log' -seed 978212661
# "uuid" : "897189165"
"[T]","Ltot","freeL","Rtot","RLbonds","pR"
0.,0,0,1000,0,0
10.,0,0,1000,0,178
20.,0,0,1000,0,174
30.,0,0,1000,0,184
40.,0,0,1000,0,159
50.,0,0,1000,0,167
60.,0,0,1000,0,171
70.,0,0,1000,0,189
80.,0,0,1000,0,181
90.,0,0,1000,0,157
100.,0,0,1000,0,185
110.,0,0,1000,0,174
120.,0,0,1000,0,176
130.,0,0,1000,0,179
140.,0,0,1000,0,175
150.,0,0,1000,0,178
160.,0,0,1000,0,195
170.,0,0,1000,0,180
180.,0,0,1000,0,186
190.,0,0,1000,0,175
200.,0,0,1000,0,179
210.,0,0,1000,0,187
220.,0,0,1000,0,189
230.,0,0,1000,0,173
240.,0,0,1000,0,172
250.,0,0,1000,0,181
260.,0,0,1000,0,184
270.,0,0,1000,0,176
280.,0,0,1000,0,190
290.,0,0,1000,0,170
300.,0,0,1000,0,196
310.,0,0,1000,0,176
320.,0,0,1000,0,175
330.,0,0,1000,0,195
340.,0,0,1000,0,185
350.,0,0,1000,0,178
360.,0,0,1000,0,176
370.,0,0,1000,0,173
380.,0,0,1000,0,209
390.,0,0,1000,0,193
400.,0,0,1000,0,185
410.,0,0,1000,0,192
420.,0,0,1000,0,172
430.,0,0,1000,0,178
440.,0,0,1000,0,183
450.,0,0,1000,0,207
460.,0,0,1000,0,174
470.,0,0,1000,0,185
480.,0,0,1000,0,202
490.,0,0,1000,0,180
500.,0,0,1000,0,179
510.,0,0,1000,0,189
520.,0,0,1000,0,181
530.,0,0,1000,0,187
540.,0,0,1000,0,195
550.,0,0,1000,0,190
560.,0,0,1000,0,185
570.,0,0,1000,0,176
580.,0,0,1000,0,180
590.,0,0,1000,0,204
600.,0,0,1000,0,184
610.,12647,12472,1000,175,162
620.,12647,12498,1000,149,192
630.,12647,12459,1000,188,167
640.,12647,12476,1000,171,182
650.,12647,12499,1000,148,180
660.,12647,12463,1000,184,169
